Business Name,Health Score,Health Index
Caffe Demetre,0.3474298245614036,2.5
My Thai,0.2953226666666665,2.5
Sushi Burrito Bowl,0.3278826086956522,2.5
Spanel,0.402044,3
Get It Quick,0.2766384615384615,2.5
Garfunkels Restaurants,0.3065260869565218,2.5
Fat Willy's,0.06171363636363638,2
Brazas Brazilian Grill,0.5266900000000001,3
New China,0.24143529411764705,2.5
Barnes & Noble,-0.0258,2
Zeal Burgers,0.3963395348837209,3
Barsa Taberna,0.3352607064017663,2.5
Passage To India,0.3056282710280372,2.5
The Peach Stand,0.3535613861386138,2.5
Four Seasons Hotel Las Vegas,0.16565454545454547,2.5
Maddy's Fatty's,0.2616483870967742,2.5
Ziegler's New York Pizza Dept,0.08784,2
Edible Arrangements,0.10815000000000002,2
Omni Montelucia Resort & Spa,0.7307400000000001,4
Piano Piano,0.27440103626942997,2.5
The Blind Pig,0.18305000000000002,2.5
Restaurant Pasta A Piacere,0.012588888888888908,2
Bella Fresco,0.23754807692307692,2.5
Big Shot Bob's House of Wings - South Side,0.46062500000000006,3
Ssam,0.24460322580645166,2.5
White Castle,0.274075,2.5
Island Heat Dinner Show,0.3854125,3
Foodies Haven,0.21744166666666667,2.5
China China Palace,0.3217153846153847,2.5
Pile Ou Glace,0.19258888888888887,2.5
Mayan Mexican Grill,0.3182,2.5
Trader Joe's,0.4724671641791045,3
Buck & Rider,0.3777038016528929,3
Delicious Factory,0.44245,3
XiangZi Hotpot,0.2664116279069768,2.5
Grandma Campbell's Fresh Bake,0.3808988636363638,3
Silver Mine Subs,0.3069111111111111,2.5
Fin Sake Bar Oakville,0.2373780487804878,2.5
Taste of Greek,0.16196666666666668,2.5
River Tai,0.0,2
Tokyo Joe's,0.29657013888888906,2.5
Ample Food Market,0.14072,2.5
Colonel Mustard's,0.04222820512820513,2
Ambrosia Natural Foods,0.4404,3
Shaxian Delicacies,0.13806981132075477,2.5
Cha Cha Laca,0.10542666666666671,2
Coffee Rush,0.33049999999999996,2.5
The Curry Leaf,0.009190000000000009,2
Great Steak & Potato,0.32385,2.5
Ingallina's Box Lunch,0.34576666666666667,2.5
T-Bones Sizzling Steaks & Burgers Drive-In Restaurant,0.2504477551020406,2.5
Lebanese Bakery,0.33107,2.5
Subway,-0.06168333333333333,2
786 Halal Restaurant,0.41913846153846157,3
Ass Clown Brewing Company,0.24515357142857144,2.5
Tega Cay Gourmet Deli,0.30888476190476183,2.5
Mucha Lucha Taco Shop,0.36577581047381535,2.5
Gordon Ramsay Burger,0.28782851562500006,2.5
Viva Raw,0.35226712328767096,2.5
Chop Chop Chinese Kitchen,0.07623333333333333,2
Fatma,0.16513076923076925,2.5
Cobs Bread,0.34252499999999997,2.5
Smith's Store,-0.04064285714285714,2
WuHu Noodle,0.28130742187499985,2.5
Panagio's All Day Grill,0.31152783505154646,2.5
Jack In The Box,0.3015,2.5
Belly Backers,0.31166000000000005,2.5
Hibachi Teppanyaki & Bar,0.2930747126436781,2.5
Q Tavern,0.174348,2.5
Steve's Deli,0.3886727272727273,3
China Garden,0.04512000000000001,2
Dollar Rent A Car,0.0,2
StonePepper's Grill,0.16395789473684214,2.5
PT's,0.4087083333333334,3
Chez Jacquie & France,0.25131290322580646,2.5
Anancy Restaurant,0.1734166666666667,2.5
Whataburger,0.2777354166666666,2.5
El Pollo Loco,0.3606559139784947,2.5
Plaza Premium Lounge,0.1506714285714286,2.5
Urban Angel,0.41506021505376345,3
Afghan Cuisine,0.30939999999999995,2.5
Black Dog Kitchen & Bar,0.25668139534883727,2.5
The Big Cannoli,0.34439333333333333,2.5
The Bristol Bar & Grill,0.46038888888888896,3
Pet Planet,0.19076666666666667,2.5
Bona Deli,0.5119250000000001,3
Africana Restaurant and Lounge,0.2910333333333333,2.5
Mi Barrio's Halal Cart,0.2799545454545454,2.5
Poutine En Folie,-0.15313333333333334,2
Steep & Brew West,0.2772307692307692,2.5
Tasty's Caribbean Take Out,0.09185833333333333,2
Arbia Cafe Eatery,0.5608333333333332,3
Wok Express Chinese Food,0.5529928571428572,3
China A Gogo,0.2990245059288535,2.5
Danny's Pizza,-0.1739,2
Peter Wong Chinese Restaurant,0.11565263157894737,2
Churros Montreal,0.5274749999999999,3
Foxxy Lady's Let's Party Cupcakes,0.2333263157894737,2.5
Green Grotto Tea Room-Elgin Mills,0.4056125,3
Cruisers Bar and Grill,0.37106666666666666,3
Al Paradiso,0.2846166666666667,2.5
Jade At the Palazzo,0.19592083333333335,2.5
NoDa Brewing Company,0.42983333333333323,3
Jimmy John's,0.03673333333333333,2
Extreme Pita,0.49606666666666666,3
Le Petit Bas Perdu,0.531875,3
Isabella's Kitchen,0.24192857142857135,2.5
Grand Brew,0.20374285714285717,2.5
Schenley Park Cafe,0.1626875,2.5
Shogun,0.17249857142857145,2.5
Fuzzy's Taco Shop,0.22776296296296294,2.5
Tat Burger,0.23233968253968254,2.5
Starbucks,0.11658000000000002,2
South Mountain Cafe,0.37928514851485134,3
Sweet Jesus,0.23837744140625047,2.5
The Kirtland Diner,0.08425555555555557,2
Pazzo,0.1479902255639098,2.5
Chick'N'Deli,0.35064,2.5
Aielli Ristorante,0.26137199999999994,2.5
Nha Trang Restaurant,0.19747185185185184,2.5
Scotthill Carribean Cuisine,0.42595,3
Original Pancake House,0.29072010135135107,2.5
Roots Cafe,0.46291612903225804,3
Pho Ong Rau,0.2432033333333333,2.5
Windy City Beefs N Dogs,0.3040525581395347,2.5
Leatherby's Ice Cream Shop,0.11019999999999998,2
Taco Mich & Bar,0.32304375,2.5
Rosati's Pizza,0.2365,2.5
Meatballz,0.25464333333333333,2.5
Cuyahoga Falls Deli,0.38912142857142856,3
Sandwich Corner,0.3538545454545454,2.5
King Putt,0.8807,4.5
The Good Egg - Val Vista,0.3693453124999998,3
Stack Dim Sum Bar,0.34596911764705873,2.5
Steel Cactus,0.18577783505154621,2.5
Bajio Mexican Grill,0.2073409090909091,2.5
Hakata Shoryuken,0.24528145985401464,2.5
Golden Krust Caribbean Bakery & Grill,0.1594734693877551,2.5
Pit Boss BBQ,0.2419423076923077,2.5
Nam Sandwich,0.31902405063291145,2.5
Caribbean Spice,0.22214740740740713,2.5
Sri Venkateswara Temple,0.47438,3
Carlos O'Brien's - Phoenix,0.23754079422382665,2.5
Pizza Roma & Restaurant,0.44455833333333333,3
Godavari Indian Cuisine,0.1213294117647059,2
O'Charley's Restaurant & Bar,0.24327757009345796,2.5
Tomo Japanese Restaurant,0.3285463503649638,2.5
Wally's on Steeles,0.30795806451612906,2.5
Absolute Restaurant & Cafe,0.2969712643678161,2.5
Popeyes,-0.2787,1.5
Holiday Inn Cleveland-S Independence,0.3981,3
Niki's Pizza,0.43342142857142857,3
Cygnet Coffee,0.721725,4
The Cellar At Duckworth's,0.3198652421652417,2.5
King David Pizza,0.03862666666666668,2
Blue Plate,0.60655,3.5
Cold Stone Creamery,0.24359272727272735,2.5
Dillinger's Tap Room,0.44315,3
Boccaccio Ristorante,0.28729,2.5
Zeppe's Pizzeria,-0.008424999999999988,2
Mesa Grill Co,0.21097068965517246,2.5
Bellagio Gallery of Fine Art,-0.0481,2
Sholay,0.29916440677966105,2.5
Tokyo Peking Asian Restaurant,0.2500034482758621,2.5
Total Wine & More,0.24923333333333333,2.5
Fatburger,0.032806862745098066,2
Apkujung Restaurant,0.25723627450980396,2.5
Bull Dawgs,0.7424,4
Feast Buffet,0.19681801801801801,2.5
Panda Express,0.3694333333333333,3
LOCAL Public Eatery,0.2976864285714285,2.5
The River Brasserie & Bar,0.18208571428571427,2.5
Slices Pizza,0.2782952380952381,2.5
Sushi Garden,0.20436195652173922,2.5
The Garrison,0.4063363636363636,3
Hiro Sushi,0.193975,2.5
La Grotta on Main,0.17619687500000003,2.5
The Legacy Golf Club,0.35550000000000004,2.5
Fresh & Easy,0.6369714285714286,3.5
Dumpling King,0.21986428571428537,2.5
Barro's Pizza,0.2094111111111111,2.5
Nozy,0.2856677083333332,2.5
Troy Mediterranean Grill,0.18765357142857142,2.5
East China,0.0015999999999999903,2
Secreto,0.21472089552238802,2.5
The Coffee Bean & Tea Leaf,0.05199,2
Shalimar Restaurant,0.24855624999999998,2.5
Port of Subs,0.09695000000000002,2
La Coupole,-0.033938888888888886,2
Pushap Restaurant,0.5388625,3
